ts_mono_s,tb_new_bytes,tb_retx_bytes,num_new_tb,num_retx_tb
785783.944824,59669116,3422157,56769,3102
785783.944836,59669116,3422157,56769,3102
785783.944858,59669116,3422157,56769,3102
785783.944871,59669116,3422157,56769,3102
785783.944883,59669116,3422157,56769,3102
785783.944894,59669116,3422157,56769,3102
785783.944915,59669116,3422157,56769,3102
785783.944927,59669116,3422157,56769,3102
785783.944939,59669116,3422157,56769,3102
785783.944950,59669116,3422157,56769,3102
785783.944972,59669116,3422157,56769,3102
785783.944985,59669116,3422157,56769,3102
785783.944996,59669116,3422157,56769,3102
785783.945010,59669116,3422157,56769,3102
785783.945031,59669116,3422157,56769,3102
785783.945043,59669116,3422157,56769,3102
785783.945055,59669116,3422157,56769,3102
785783.945067,59669116,3422157,56769,3102
785783.945087,59669116,3422157,56769,3102
785783.945100,59669116,3422157,56769,3102
785783.945112,59669116,3422157,56769,3102
785783.945124,59669116,3422157,56769,3102
785783.945145,59669116,3422157,56769,3102
785783.945157,59669116,3422157,56769,3102
785783.945169,59669116,3422157,56769,3102
785783.945181,59669116,3422157,56769,3102
785783.945201,59669116,3422157,56769,3102
785783.945213,59669116,3422157,56769,3102
785783.945225,59669116,3422157,56769,3102
785783.945238,59669116,3422157,56769,3102
785783.945259,59669116,3422157,56769,3102
785783.945272,59669116,3422157,56769,3102
785783.945283,59669116,3422157,56769,3102
785783.945295,59669116,3422157,56769,3102
785783.945316,59669116,3422157,56769,3102
785783.945329,59669116,3422157,56769,3102
785783.945340,59669116,3422157,56769,3102
785783.945352,59669116,3422157,56769,3102
785783.945373,59669116,3422157,56769,3102
785783.945386,59669116,3422157,56769,3102
785783.945398,59669116,3422157,56769,3102
785783.945409,59669116,3422157,56769,3102
785783.945430,59669116,3422157,56769,3102
785783.945442,59669116,3422157,56769,3102
785783.945454,59669116,3422157,56769,3102
785783.945466,59669116,3422157,56769,3102
785783.945486,59669116,3422157,56769,3102
785783.945499,59669116,3422157,56769,3102
785783.945511,59669116,3422157,56769,3102
785783.945523,59669116,3422157,56769,3102
785783.945544,59669116,3422157,56769,3102
785783.945556,59669116,3422157,56769,3102
785783.945568,59669116,3422157,56769,3102
785783.945579,59669116,3422157,56769,3102
785783.945601,59669116,3422157,56769,3102
785783.945613,59669116,3422157,56769,3102
785783.945625,59669116,3422157,56769,3102
785783.945637,59669116,3422157,56769,3102
785783.945658,59669116,3422157,56769,3102
785783.945671,59669116,3422157,56769,3102
785783.945682,59669116,3422157,56769,3102
785783.945694,59669116,3422157,56769,3102
785783.945715,59669116,3422157,56769,3102
785783.945727,59669116,3422157,56769,3102
785783.945740,59669116,3422157,56769,3102
785783.945752,59669116,3422157,56769,3102
785783.945773,59669116,3422157,56769,3102
785783.945786,59669116,3422157,56769,3102
785783.945798,59669116,3422157,56769,3102
785783.945810,59669116,3422157,56769,3102
785783.945830,59669116,3422157,56769,3102
785783.945843,59669116,3422157,56769,3102
785783.945854,59669116,3422157,56769,3102
785783.945866,59669116,3422157,56769,3102
785783.945886,59669116,3422157,56769,3102
785783.945899,59669116,3422157,56769,3102
785783.945911,59669116,3422157,56769,3102
785783.945923,59669116,3422157,56769,3102
785783.945944,59669116,3422157,56769,3102
785783.945957,59669116,3422157,56769,3102
785783.945969,59669116,3422157,56769,3102
785783.945981,59669116,3422157,56769,3102
785783.946003,59669116,3422157,56769,3102
785783.946015,59669116,3422157,56769,3102
785783.946027,59669116,3422157,56769,3102
785783.946038,59669116,3422157,56769,3102
785783.946060,59669116,3422157,56769,3102
785783.946072,59669116,3422157,56769,3102
785783.946084,59669116,3422157,56769,3102
785783.946096,59669116,3422157,56769,3102
785783.946116,59669116,3422157,56769,3102
785783.946128,59669116,3422157,56769,3102
785783.946139,59669116,3422157,56769,3102
785783.946151,59669116,3422157,56769,3102
785783.946172,59669116,3422157,56769,3102
785783.946185,59669116,3422157,56769,3102
785783.946196,59669116,3422157,56769,3102
785783.946208,59669116,3422157,56769,3102
785783.946229,59669116,3422157,56769,3102
785783.946241,59669116,3422157,56769,3102
785783.946253,59669116,3422157,56769,3102
785783.946265,59669116,3422157,56769,3102
785783.946285,59669116,3422157,56769,3102
785783.946298,59669116,3422157,56769,3102
785783.946309,59669116,3422157,56769,3102
785783.946324,59669116,3422157,56769,3102
785783.946345,59669116,3422157,56769,3102
785783.946357,59669116,3422157,56769,3102
785783.946369,59669116,3422157,56769,3102
785783.946380,59669116,3422157,56769,3102
785783.946401,59669116,3422157,56769,3102
785783.946413,59669116,3422157,56769,3102
785783.946424,59669116,3422157,56769,3102
785783.946436,59669116,3422157,56769,3102
785783.946458,59669116,3422157,56769,3102
785783.946470,59669116,3422157,56769,3102
785783.946483,59669116,3422157,56769,3102
785783.946495,59669116,3422157,56769,3102
785783.946515,59669116,3422157,56769,3102
785783.946528,59669116,3422157,56769,3102
785783.946540,59669116,3422157,56769,3102
785783.946552,59669116,3422157,56769,3102
785783.946574,59669116,3422157,56769,3102
785783.946586,59669116,3422157,56769,3102
785783.946598,59669116,3422157,56769,3102
785783.946610,59669116,3422157,56769,3102
785783.946630,59669116,3422157,56769,3102
785783.946643,59669116,3422157,56769,3102
785783.946655,59669116,3422157,56769,3102
785783.946666,59669116,3422157,56769,3102
785783.946687,59669116,3422157,56769,3102
785783.946701,59669116,3422157,56769,3102
785783.946712,59669116,3422157,56769,3102
785783.946724,59669116,3422157,56769,3102
785783.946745,59669116,3422157,56769,3102
785783.946758,59669116,3422157,56769,3102
785783.946769,59669116,3422157,56769,3102
785783.946781,59669116,3422157,56769,3102
785783.946802,59669116,3422157,56769,3102
785783.946814,59669116,3422157,56769,3102
785783.946826,59669116,3422157,56769,3102
785783.946838,59669116,3422157,56769,3102
785783.946859,59669116,3422157,56769,3102
785783.946871,59669116,3422157,56769,3102
785783.946882,59669116,3422157,56769,3102
785783.946894,59669116,3422157,56769,3102
785783.946914,59669116,3422157,56769,3102
785783.946927,59669116,3422157,56769,3102
785783.946938,59669116,3422157,56769,3102
785783.946950,59669116,3422157,56769,3102
785783.946970,59669116,3422157,56769,3102
785783.946984,59669116,3422157,56769,3102
785783.946995,59669116,3422157,56769,3102
785783.947008,59669116,3422157,56769,3102
785783.947028,59669116,3422157,56769,3102
785783.947040,59669116,3422157,56769,3102
785783.947053,59669116,3422157,56769,3102
785783.947065,59669116,3422157,56769,3102
785783.947085,59669116,3422157,56769,3102
785783.947098,59669116,3422157,56769,3102
785783.947109,59669116,3422157,56769,3102
785783.947121,59669116,3422157,56769,3102
785783.947143,59669116,3422157,56769,3102
785783.947155,59669116,3422157,56769,3102
785783.947167,59669116,3422157,56769,3102
785783.947178,59669116,3422157,56769,3102
785783.947200,59669116,3422157,56769,3102
785783.947212,59669116,3422157,56769,3102
785783.947224,59669116,3422157,56769,3102
785783.947235,59669116,3422157,56769,3102
785783.947257,59669116,3422157,56769,3102
