epoch,frame,slot,harq_id,mcs,rb_start,num_rbs,tb_size,rv,tx_type
1785621227.237509,949,17,5,21,0,51,3009,0,0
1785621227.237509,949,18,3,21,0,51,3009,0,0
1785621227.241441,949,19,2,21,26,25,1473,0,0
1785621227.245274,950,7,0,14,3,48,1697,0,0
1785621227.245274,950,8,4,14,0,43,1537,0,0
1785621227.245274,950,9,6,14,0,51,1825,0,0
1785621227.249340,950,17,2,19,0,51,2562,0,0
1785621227.249340,950,18,3,19,0,51,2562,0,0
1785621227.249340,950,19,5,19,26,25,1249,0,0
1785621227.253256,951,7,6,14,3,48,1697,0,0
1785621227.253256,951,8,4,14,5,46,1633,0,0
1785621227.253256,951,9,0,14,0,51,1825,0,0
1785621227.257508,951,17,5,20,0,51,2817,0,0
1785621227.257508,951,18,3,20,0,51,2817,0,0
1785621227.261441,951,19,2,20,26,25,1377,0,0
1785621227.265274,952,7,0,14,3,48,1697,0,0
1785621227.265274,952,8,4,14,0,43,1537,0,0
1785621227.265274,952,9,6,14,0,51,1825,0,0
1785621227.269339,952,17,2,19,0,51,2562,0,0
1785621227.269339,952,18,3,19,0,51,2562,0,0
1785621227.269339,952,19,5,19,26,25,1249,0,0
1785621227.273256,953,7,6,14,3,48,1697,0,0
1785621227.273256,953,8,4,14,5,46,1633,0,0
1785621227.273256,953,9,0,14,0,51,1825,0,0
1785621227.277508,953,17,5,20,0,51,2817,0,0
1785621227.277508,953,18,3,20,0,51,2817,0,0
1785621227.281442,953,19,2,20,26,25,1377,0,0
1785621227.285275,954,7,0,14,3,48,1697,0,0
1785621227.285275,954,8,4,14,0,43,1537,0,0
1785621227.285275,954,9,6,14,0,51,1825,0,0
1785621227.289339,954,17,2,19,0,51,2562,0,0
1785621227.289339,954,18,3,19,0,51,2562,0,0
1785621227.289339,954,19,5,19,26,25,1249,0,0
1785621227.293257,955,7,6,14,3,48,1697,0,0
1785621227.293257,955,8,4,14,5,46,1633,0,0
1785621227.293257,955,9,0,14,0,51,1825,0,0
1785621227.297509,955,17,5,20,0,51,2817,0,0
1785621227.297509,955,18,3,20,0,51,2817,0,0
1785621227.301441,955,19,2,20,26,25,1377,0,0
1785621227.305273,956,7,0,14,3,48,1697,0,0
1785621227.305273,956,8,4,14,0,43,1537,0,0
1785621227.305273,956,9,6,14,0,51,1825,0,0
1785621227.309339,956,17,2,20,0,51,2817,0,0
1785621227.309339,956,18,3,20,0,51,2817,0,0
1785621227.309339,956,19,5,20,26,25,1377,0,0
1785621227.313256,957,7,6,14,3,48,1697,0,0
1785621227.313256,957,8,4,14,5,46,1633,0,0
1785621227.313256,957,9,0,14,0,51,1825,0,0
1785621227.317508,957,17,5,20,0,51,2817,0,0
1785621227.317508,957,18,3,20,0,51,2817,0,0
1785621227.321441,957,19,2,20,26,25,1377,0,0
1785621227.325275,958,7,0,15,3,48,1889,0,0
1785621227.325275,958,8,4,15,0,43,1697,0,0
1785621227.325275,958,9,6,15,0,51,2017,0,0
1785621227.329340,958,17,2,20,0,51,2817,0,0
1785621227.329340,958,18,3,20,0,51,2817,0,0
1785621227.329340,958,19,5,20,26,25,1377,0,0
1785621227.333256,959,7,6,14,3,48,1697,0,0
1785621227.333256,959,8,4,14,5,46,1633,0,0
1785621227.333256,959,9,0,14,0,51,1825,0,0
1785621227.337509,959,17,5,21,0,51,3009,0,0
1785621227.337509,959,18,3,21,0,51,3009,0,0
1785621227.341441,959,19,2,21,26,25,1473,0,0
1785621227.345274,960,7,0,14,3,48,1697,0,0
1785621227.345274,960,8,4,14,0,43,1537,0,0
1785621227.345274,960,9,6,14,0,51,1825,0,0
1785621227.349339,960,17,2,21,0,51,3009,0,0
1785621227.349339,960,18,3,21,0,51,3009,0,0
1785621227.349339,960,19,5,21,26,25,1473,0,0
1785621227.353256,961,7,6,14,3,48,1697,0,0
1785621227.353256,961,8,4,14,5,46,1633,0,0
1785621227.353256,961,9,0,14,0,51,1825,0,0
1785621227.357509,961,17,5,20,0,51,2817,0,0
1785621227.357509,961,18,3,20,0,51,2817,0,0
1785621227.361442,961,19,2,20,26,25,1377,0,0
1785621227.365272,962,7,0,14,3,48,1697,0,0
1785621227.365272,962,8,4,14,0,43,1537,0,0
1785621227.365272,962,9,6,14,0,51,1825,0,0
1785621227.369339,962,17,2,20,0,51,2817,0,0
1785621227.369339,962,18,3,20,0,51,2817,0,0
1785621227.369339,962,19,5,20,26,25,1377,0,0
1785621227.373256,963,7,6,14,3,48,1697,0,0
1785621227.373256,963,8,4,14,5,46,1633,0,0
1785621227.373256,963,9,0,14,0,51,1825,0,0
1785621227.377509,963,17,5,20,0,51,2817,0,0
1785621227.377509,963,18,3,20,0,51,2817,0,0
1785621227.381441,963,19,2,20,26,25,1377,0,0
1785621227.385274,964,7,0,15,3,48,1889,0,0
1785621227.385274,964,8,4,15,0,43,1697,0,0
1785621227.385274,964,9,6,15,0,51,2017,0,0
1785621227.389339,964,17,2,19,0,51,2562,0,0
1785621227.389339,964,18,3,19,0,51,2562,0,0
1785621227.389339,964,19,5,19,26,25,1249,0,0
1785621227.393256,965,7,6,13,3,48,1505,0,0
1785621227.393256,965,8,4,13,5,46,1441,0,0
1785621227.393256,965,9,0,13,0,51,1601,0,0
1785621227.397509,965,17,5,19,0,51,2562,0,0
1785621227.397509,965,18,3,19,0,51,2562,0,0
1785621227.401441,965,19,2,19,26,25,1249,0,0
1785621227.405274,966,7,0,14,3,48,1697,0,0
1785621227.405274,966,8,4,14,0,43,1537,0,0
1785621227.405274,966,9,6,14,0,51,1825,0,0
1785621227.409339,966,17,2,20,0,51,2817,0,0
1785621227.409339,966,18,3,20,0,51,2817,0,0
1785621227.409339,966,19,5,20,26,25,1377,0,0
1785621227.413253,967,7,6,15,3,48,1889,0,0
1785621227.413253,967,8,4,15,5,46,1825,0,0
1785621227.413253,967,9,0,15,0,51,2017,0,0
1785621227.417508,967,17,5,20,0,51,2817,0,0
1785621227.417508,967,18,3,20,0,51,2817,0,0
1785621227.421441,967,19,2,20,26,25,1377,0,0
1785621227.425274,968,7,0,15,3,48,1889,0,0
1785621227.425274,968,8,4,15,0,43,1697,0,0
1785621227.425274,968,9,6,15,0,51,2017,0,0
1785621227.429340,968,17,2,19,0,51,2562,0,0
1785621227.429340,968,18,3,19,0,51,2562,0,0
1785621227.429340,968,19,5,19,26,25,1249,0,0
1785621227.433256,969,7,6,14,3,48,1697,0,0
1785621227.433256,969,8,4,14,5,46,1633,0,0
1785621227.433256,969,9,0,14,0,51,1825,0,0
1785621227.437511,969,17,5,20,0,51,2817,0,0
1785621227.437511,969,18,3,20,0,51,2817,0,0
1785621227.441441,969,19,2,20,26,25,1377,0,0
1785621227.445275,970,7,0,15,3,48,1889,0,0
1785621227.445275,970,8,4,15,0,43,1697,0,0
1785621227.445275,970,9,6,15,0,51,2017,0,0
