# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,669042417347440,21,1028,523116567,63
DEQ,669042424348890,21,1028,530115908,62
DEQ,669042431345446,21,1028,537110301,61
DEQ,669042438346666,21,1028,544109404,60
DEQ,669042445345784,21,1028,551106514,59
DEQ,669042452338598,21,1028,558097343,58
DEQ,669042459344011,21,1028,565100613,57
DEQ,669042466343605,21,1028,572098090,56
DEQ,669042473344339,21,1028,579096799,55
DEQ,669042480342802,21,1028,322231261,54
DEQ,669042487342286,21,1028,329220194,53
DEQ,669042494341960,21,1028,336217891,52
DEQ,669042501345624,21,1028,343219117,51
DEQ,669042508337179,21,1028,350208382,50
DEQ,669042515350581,21,1028,357219186,49
DEQ,669042522341856,21,1028,364208193,48
DEQ,669042529348899,21,1028,371212956,47
DEQ,669042536342725,21,1028,250236885,46
DEQ,669042543343134,21,1028,257215140,45
DEQ,669042550331833,21,1028,264200970,66
DEQ,669042557372267,21,84,271238786,65
DEQ,669042564348642,21,1028,278212451,64
DEQ,669042571343503,21,1028,285204744,63
DEQ,669042578333575,21,1028,292192078,62
DEQ,669042585348139,21,1028,299203888,61
DEQ,669042592334403,21,1028,306187362,60
DEQ,669042599343938,21,1028,313194124,59
DEQ,669042606341823,21,1028,320189719,58
DEQ,669042613341710,21,1028,327186864,57
DEQ,669042620341964,21,1028,334184500,56
DEQ,669042627344099,21,1028,341184258,55
DEQ,669042634343549,21,1028,348180771,54
DEQ,669042641343076,21,1028,355177818,53
DEQ,669042648341047,21,1028,362172909,52
DEQ,669042655344825,21,1028,369174265,51
DEQ,669042662341797,21,1028,376168870,50
DEQ,669042669346283,21,1028,383170648,49
DEQ,669042676341855,21,1028,390163647,48
DEQ,669042683344789,21,1028,397164028,78
DEQ,669042690285779,21,1028,404102486,77
DEQ,669042697345258,21,1028,411159655,76
DEQ,669042704348442,21,1028,418160255,75
DEQ,669042711350216,21,1028,425159323,74
DEQ,669042718351916,21,1028,432158564,73
DEQ,669042725344809,21,1028,439148811,72
DEQ,669042732343437,21,1028,446144959,71
DEQ,669042739345592,21,1028,453144313,70
DEQ,669042746343604,21,1028,460139037,69
DEQ,669042753348909,21,1028,467141502,68
DEQ,669042760345209,21,1028,474135200,67
DEQ,669042767342986,21,1028,481130672,66
DEQ,669042774232301,21,1028,488017662,65
DEQ,669042781343169,21,1028,495125718,64
DEQ,669042788341851,21,1028,502121808,63
DEQ,669042795343950,21,1028,509121325,62
DEQ,669042802346951,21,1028,516121471,61
DEQ,669042809344842,21,1028,523116675,60
DEQ,669042816336124,21,1028,530105496,59
DEQ,669042823342231,21,1028,537108578,58
DEQ,669042830343501,21,1028,544107226,57
DEQ,669042837346201,21,1028,551107240,56
DEQ,669042844348623,21,1028,558107354,55
DEQ,669042851348717,21,1028,565104882,54
DEQ,669042858351471,21,1028,572105256,53
DEQ,669042865350130,21,1028,315238651,52
DEQ,669042872341062,21,1028,322220362,51
DEQ,669042879349731,21,1028,329226918,50
DEQ,669042886349417,21,1028,336224190,49
DEQ,669042893346458,21,1028,343218974,48
DEQ,669042900343518,21,1028,350212441,47
DEQ,669042907345571,21,1028,357212417,46
DEQ,669042914344436,21,1028,364209097,45
DEQ,669042921336574,21,1028,371199185,44
DEQ,669042928337750,21,1028,378197989,43
DEQ,669042935310719,21,1028,385168730,42
DEQ,669042942311074,21,1028,392150569,78
DEQ,669042949340571,21,1028,399177812,77
DEQ,669042956341890,21,1028,406176812,76
STATS,669042956475294,76,78128,552,476,0,0,0
DEQ,669042963344180,21,1028,413176923,75
DEQ,669042970341966,21,1028,420172348,74
DEQ,669042977338442,21,1028,427166639,73
DEQ,669042984336090,21,1028,434162101,72
DEQ,669042991347726,21,1028,441171481,71
DEQ,669042998347613,21,1028,448168977,70
DEQ,669043005348748,21,1028,455167584,69
DEQ,669043012352252,21,1028,462168576,68
DEQ,669043019345979,21,1028,341224530,67
DEQ,669043026336963,21,1028,348206893,66
DEQ,669043033343124,21,1028,355210849,65
DEQ,669043040340923,21,1028,362206475,64
DEQ,669043047343077,21,1028,369205485,63
DEQ,669043054336910,21,1028,376197210,62
DEQ,669043061284421,21,1028,383142647,61
DEQ,669043068342056,21,1028,390198192,60
DEQ,669043075344090,21,1028,397198166,76
DEQ,669043082341883,21,1028,404193672,75
DEQ,669043089339018,21,1028,411188565,74
DEQ,669043096341163,21,1028,418188700,73
DEQ,669043103344722,21,1028,425189912,72
DEQ,669043110358487,21,1028,432201581,71
DEQ,669043117350655,21,1028,439191139,70
DEQ,669043124346106,21,1028,446183807,69
DEQ,669043131345651,21,1028,453180788,68
DEQ,669043138341926,21,1028,460174730,67
DEQ,669043145338086,21,1028,467168227,66
DEQ,669043152344704,21,1028,474172360,65
DEQ,669043159355745,21,1028,481181087,64
DEQ,669043166346453,21,1028,488169181,63
DEQ,669043173333125,21,1028,495153055,62
DEQ,669043180348598,21,1028,502166091,61
DEQ,669043187342350,21,1028,509157431,60
DEQ,669043194344448,21,1028,516156382,59
DEQ,669043201338148,21,1028,523147391,58
DEQ,669043208341056,21,1028,530147907,57
DEQ,669043215334636,21,1028,537138875,56
DEQ,669043222331340,21,1028,544132849,55
DEQ,669043229349916,21,1028,551148955,54
DEQ,669043236361432,21,1028,294250179,53
DEQ,669043243351301,21,1028,301231494,52
DEQ,669043250346714,21,1028,308224705,51
DEQ,669043257340957,21,1028,315217223,50
DEQ,669043264351877,21,1028,322226155,49
DEQ,669043271358990,21,1028,329231131,48
DEQ,669043278350917,21,1028,336221011,47
DEQ,669043285345896,21,1028,343214011,46
DEQ,669043292332758,21,1028,350198731,45
DEQ,669043299338146,21,1028,357201956,44
DEQ,669043306326827,21,1028,364188273,43
DEQ,669043313346537,21,1028,371205782,42
DEQ,669043320335279,21,1028,378192380,41
DEQ,669043327335787,21,1028,385190799,40
DEQ,669043334322741,21,1028,392174270,92
DEQ,669043341343192,21,1028,399178119,91
DEQ,669043348353410,21,1028,406186093,90
DEQ,669043355343855,21,1028,413174317,89
DEQ,669043362343615,21,1028,420171445,88
DEQ,669043369342329,21,1028,427167889,87
DEQ,669043376348531,21,1028,434170161,86
DEQ,669043383345643,21,1028,441163858,85
DEQ,669043390343642,21,1028,448159725,84
DEQ,669043397343074,21,1028,455157174,83
DEQ,669043404347723,21,1028,462159748,82
DEQ,669043411352555,21,1028,469162433,81
DEQ,669043418346858,21,1028,476154708,80
DEQ,669043425353070,21,1028,483158953,79
DEQ,669043432348556,21,1028,490152476,78
DEQ,669043439349721,21,1028,497151660,77
DEQ,669043446348300,21,1028,504148150,76
DEQ,669043453349011,21,1028,511146708,75
DEQ,669043460341231,21,1028,518116457,74
DEQ,669043467349085,21,1028,525123363,75
DEQ,669043474346141,21,1028,532119574,74
DEQ,669043481346287,21,1028,539119082,73
DEQ,669043488348595,21,1028,546120591,72
DEQ,669043495342456,21,1028,425232401,71
DEQ,669043502341973,21,1028,432207883,70
DEQ,669043509344893,21,1028,439208186,69
DEQ,669043516344545,21,1028,446205104,68
DEQ,669043523342658,21,1028,453200683,67
DEQ,669043530341925,21,1028,460197230,66
DEQ,669043537349802,21,1028,467202587,65
DEQ,669043544343653,21,1028,474193634,64
DEQ,669043551343150,21,1028,481190545,63
DEQ,669043558349490,21,1028,488194177,62
DEQ,669043565338164,21,1028,495180184,61
DEQ,669043572336106,21,1028,502175651,60
DEQ,669043579344093,21,1028,509181041,59
DEQ,669043586337831,21,1028,516171461,58
DEQ,669043593343142,21,1028,523173842,57
DEQ,669043600339473,21,1028,530167030,56
DEQ,669043607347444,21,1028,537171260,55
DEQ,669043614346168,21,84,280234769,54
DEQ,669043621349149,21,1028,287229207,53
DEQ,669043628351409,21,1028,294229247,52
DEQ,669043635344038,21,1028,301219982,51
DEQ,669043642343577,21,1028,308217297,50
DEQ,669043649349962,21,1028,315221528,49
DEQ,669043656348690,21,1028,322218200,48
DEQ,669043663285006,21,1028,329152441,47
DEQ,669043670337853,21,1028,336203228,46
DEQ,669043677334662,21,1028,343198005,45
DEQ,669043684331837,21,1028,350193149,44
DEQ,669043691278740,21,1028,357137998,43
DEQ,669043698343564,21,1028,364200867,42
DEQ,669043705343102,21,1028,371198351,41
DEQ,669043712331895,21,1028,378184921,40
DEQ,669043719334817,21,1028,385185796,39
DEQ,669043726337627,21,1028,392186616,92
DEQ,669043733356839,21,1028,399203734,91
DEQ,669043740346115,21,1028,406191024,90
DEQ,669043747358843,21,1028,413201465,89
DEQ,669043754347030,21,1028,420187572,88
DEQ,669043761343193,21,1028,427181752,87
DEQ,669043768346112,21,1028,434182664,86
DEQ,669043775343463,21,1028,441177915,85
DEQ,669043782341919,21,1028,448174362,84
DEQ,669043789338560,21,1028,455168890,83
DEQ,669043796351049,21,1028,462179279,82
DEQ,669043803344785,21,1028,469170654,81
