epoch,frame,slot,harq_id,mcs,rb_start,num_rbs,tb_size,rv,tx_type
1785589200.875054,354,19,5,13,26,25,784,0,0
1785589200.878990,355,7,1,11,5,43,1057,0,1
1785589200.878990,355,8,3,9,0,51,1121,0,0
1785589200.882929,355,9,6,9,0,51,1121,0,0
1785589200.886759,355,17,5,13,0,51,1601,0,0
1785589200.886759,355,18,4,13,0,51,1601,0,0
1785589200.886759,355,19,2,13,26,25,784,0,0
1785589200.890818,356,7,6,11,1,50,1217,0,0
1785589200.890818,356,8,3,11,0,43,1057,0,0
1785589200.890818,356,9,1,11,0,51,1249,0,0
1785589200.895053,356,17,2,13,0,51,1601,0,0
1785589200.895053,356,18,4,13,0,51,1601,0,0
1785589200.895053,356,19,5,13,26,25,784,0,0
1785589200.898987,357,7,3,11,5,43,1057,0,1
1785589200.898987,357,8,1,9,0,51,1121,0,0
1785589200.902934,357,9,6,9,0,51,1121,0,0
1785589200.906766,357,17,5,13,0,51,1601,0,0
1785589200.906766,357,18,4,13,0,51,1601,0,0
1785589200.906766,357,19,2,13,26,25,784,0,0
1785589200.910821,358,7,6,10,1,50,1089,0,0
1785589200.910821,358,8,1,10,0,43,944,0,0
1785589200.910821,358,9,3,10,0,51,1121,0,0
1785589200.915053,358,17,2,13,0,51,1601,0,0
1785589200.915053,358,18,4,13,0,51,1601,0,0
1785589200.915053,358,19,5,13,26,25,784,0,0
1785589200.918991,359,7,3,9,5,46,1008,0,0
1785589200.918991,359,8,1,9,0,51,1121,0,0
1785589200.922927,359,9,6,9,0,51,1121,0,0
1785589200.926758,359,17,5,13,0,51,1601,0,0
1785589200.926758,359,18,4,13,0,51,1601,0,0
1785589200.926758,359,19,2,13,26,25,784,0,0
1785589200.930823,360,7,6,11,0,51,1249,0,0
1785589200.930823,360,8,1,11,0,43,1057,0,0
1785589200.930823,360,9,3,11,0,51,1249,0,0
1785589200.935054,360,17,2,13,1,50,1569,0,0
1785589200.935054,360,18,4,13,0,51,1601,0,0
1785589200.935054,360,19,5,13,26,25,784,0,0
1785589200.938989,361,7,1,11,5,43,1057,0,1
1785589200.938989,361,8,6,11,0,51,1249,0,1
1785589200.942928,361,9,3,11,0,51,1249,0,1
1785589200.946757,361,17,2,13,0,50,1569,0,1
1785589200.946757,361,18,4,13,0,51,1601,0,1
1785589200.946757,361,19,5,12,26,25,704,0,0
1785589200.950822,362,7,3,7,0,51,864,0,0
1785589200.950822,362,8,6,7,0,43,720,0,0
1785589200.950822,362,9,1,7,0,51,864,0,0
1785589200.955054,362,17,5,12,1,50,1409,0,0
1785589200.955054,362,18,4,12,0,51,1409,0,0
1785589200.955054,362,19,2,12,26,25,704,0,0
1785589200.958996,363,7,1,7,5,46,784,0,0
1785589200.958996,363,8,6,7,0,51,864,0,0
1785589200.962928,363,9,3,7,0,51,864,0,0
1785589200.966757,363,17,5,12,1,50,1409,0,1
1785589200.966757,363,18,4,12,0,51,1409,0,1
1785589200.966757,363,19,2,12,26,25,704,0,0
1785589200.970817,364,7,3,7,0,51,864,0,0
1785589200.970817,364,8,6,7,0,43,720,0,0
1785589200.970817,364,9,1,7,0,51,864,0,0
1785589200.975053,364,17,2,12,0,51,1409,0,0
1785589200.975053,364,18,4,12,0,51,1409,0,0
1785589200.975053,364,19,5,12,26,25,704,0,0
1785589200.978990,365,7,1,7,5,46,784,0,0
1785589200.978990,365,8,6,7,0,51,864,0,0
1785589200.982930,365,9,3,7,0,51,864,0,0
1785589200.986759,365,17,2,12,0,51,1409,0,1
