# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,827631662961422,23,1028,154082,0
DEQ,827631663846108,23,1028,132682,0
DEQ,827631664750718,23,1028,132805,0
DEQ,827631665673069,23,1028,151015,0
DEQ,827631666579239,23,1028,143947,0
DEQ,827631667471681,23,1028,132833,0
DEQ,827631668284320,23,1028,71835,0
DEQ,827631669202667,23,1028,130486,0
DEQ,827631670093812,23,1028,131398,0
DEQ,827631670997258,23,1028,132653,0
DEQ,827631671897587,23,1028,129886,0
DEQ,827631672805114,23,1028,134366,0
DEQ,827631673709696,23,1028,135082,0
DEQ,827631674633469,23,1028,153579,0
DEQ,827631675512648,23,1028,125987,0
DEQ,827631676379883,23,1028,120332,0
DEQ,827631677268997,23,1028,150112,0
DEQ,827631678190969,23,1028,140729,0
DEQ,827631679105859,23,1028,127713,0
DEQ,827631680016689,23,1028,128229,0
DEQ,827631680917214,23,1028,131306,0
DEQ,827631681826101,23,1028,132015,0
DEQ,827631682727759,23,1028,129011,0
DEQ,827631683653779,23,1028,151035,0
DEQ,827631684552444,23,1028,130381,0
DEQ,827631685416057,23,1028,124673,0
DEQ,827631686284074,23,1028,123834,0
DEQ,827631687166271,23,1028,129697,0
DEQ,827631688081027,23,1028,141548,0
DEQ,827631688975989,23,1028,132718,0
DEQ,827631689876824,23,1028,130391,0
DEQ,827631690778491,23,1028,128594,0
