# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,827917878212796,23,1028,94962,1
DEQ,827917878215686,23,1028,81614,0
DEQ,827917879194584,23,1028,72950,1
DEQ,827917879197674,23,1028,60419,0
DEQ,827917880215277,23,1028,101004,1
DEQ,827917880226084,23,1028,89222,0
DEQ,827917881189691,23,1028,80158,1
DEQ,827917881192719,23,1028,61375,0
DEQ,827917882191681,23,1028,80655,1
DEQ,827917882284887,23,1028,152872,0
STATS,827917882300906,0,0,381,381,0,0,0
DEQ,827917883197695,23,1028,73004,1
DEQ,827917883288108,23,1028,154492,0
DEQ,827917884220134,23,1028,101823,1
DEQ,827917884222889,23,1028,95246,0
DEQ,827917885213355,23,1028,109447,1
DEQ,827917885216494,23,1028,98384,0
DEQ,827917886179858,23,1028,78291,1
DEQ,827917886265591,23,1028,143330,0
DEQ,827917887131235,23,1028,36149,1
DEQ,827917887174346,23,1028,70262,0
DEQ,827917888122552,23,1028,47812,1
DEQ,827917888173597,23,1028,88214,0
DEQ,827917889168618,23,1028,97629,1
DEQ,827917889260670,23,1028,178944,0
DEQ,827917890225071,23,1028,159519,1
DEQ,827917890227833,23,1028,153051,0
DEQ,827917891220857,23,1028,165085,1
DEQ,827917891223652,23,1028,157006,0
DEQ,827917892137075,23,1028,77801,1
DEQ,827917892224893,23,1028,151758,0
DEQ,827917893146590,23,1028,94201,1
DEQ,827917893149308,23,1028,88005,0
DEQ,827917894128215,23,1028,80455,1
DEQ,827917894130961,23,1028,61303,0
DEQ,827917895139954,23,1028,84454,1
DEQ,827917895142628,23,1028,65519,0
DEQ,827917896139484,23,1028,68993,1
DEQ,827917896238013,23,1028,155871,0
DEQ,827917897191105,23,1028,114382,1
DEQ,827917897194210,23,1028,108756,0
DEQ,827917898137542,23,1028,69960,1
DEQ,827917898229678,23,1028,153016,0
DEQ,827917899136207,23,1028,78933,1
DEQ,827917899157281,23,1028,85250,0
DEQ,827917900115316,23,1028,51238,1
DEQ,827917900151881,23,1028,78730,0
DEQ,827917901161402,23,1028,107890,1
DEQ,827917901164365,23,1028,99939,0
DEQ,827917902245671,23,1028,182809,1
DEQ,827917902248578,23,1028,169825,0
DEQ,827917903222589,23,1028,162571,1
DEQ,827917903225424,23,1028,153878,0
DEQ,827917904211602,23,1028,159129,1
DEQ,827917904214414,23,1028,152774,0
DEQ,827917905141327,23,1028,69067,1
DEQ,827917905229862,23,1028,148746,0
DEQ,827917906172687,23,1028,114192,1
DEQ,827917906175691,23,1028,107899,0
DEQ,827917907144162,23,1028,72952,1
DEQ,827917907236066,23,1028,155852,0
DEQ,827917908088425,23,1028,151747,1
DEQ,827917908161462,23,1028,106479,0
DEQ,827917909011745,23,1028,134194,0
DEQ,827917909114022,23,1028,53791,0
DEQ,827917909837134,23,1028,51890,0
DEQ,827917910146130,23,1028,44367,0
DEQ,827917910753983,23,1028,66265,0
DEQ,827917911125867,23,1028,36048,0
DEQ,827917911645780,23,1028,52701,0
DEQ,827917912044553,23,1028,32852,0
DEQ,827917912550296,23,1028,51912,0
