# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,1018746459988809,24,1400,104757,1
DEQ,1018746459991450,24,1400,93972,0
DEQ,1018746460094760,24,1400,99186,0
DEQ,1018746465977169,24,1400,95052,1
DEQ,1018746465979862,24,1400,84615,0
DEQ,1018746466073913,24,1400,89850,0
DEQ,1018746471977412,24,1400,91760,1
DEQ,1018746471980118,24,1400,81219,0
DEQ,1018746472083073,24,1400,98791,0
DEQ,1018746477987965,24,1400,104752,1
DEQ,1018746477990577,24,1400,94299,0
DEQ,1018746478094733,24,1400,99938,0
DEQ,1018746491856233,24,1400,98472,0
DEQ,1018746495983199,24,1400,90529,2
DEQ,1018746495985862,24,1400,84876,1
DEQ,1018746496078262,24,1400,171496,3
DEQ,1018746496079110,24,1400,89070,2
DEQ,1018746496167591,24,1400,164891,3
DEQ,1018746496170197,24,1400,165444,2
DEQ,1018746496253822,24,1400,170346,1
DEQ,1018746496256386,24,1400,169057,0
DEQ,1018746501927346,24,1400,43958,0
DEQ,1018746511852710,24,1400,100311,1
DEQ,1018746511937217,24,1400,175063,0
DEQ,1018746515984919,24,1400,96363,1
DEQ,1018746515987523,24,1400,85622,0
DEQ,1018746516079041,24,1400,87340,2
DEQ,1018746516079885,24,1400,74909,1
DEQ,1018746516161211,24,1400,153977,0
DEQ,1018746521929982,24,1400,44734,2
DEQ,1018746521968366,24,1400,68185,1
DEQ,1018746522010445,24,1400,107970,0
DEQ,1018746527986297,24,1400,97170,2
DEQ,1018746527988904,24,1400,84960,1
DEQ,1018746528082856,24,1400,176545,0
DEQ,1018746533991285,24,1400,103164,0
DEQ,1018746541866286,24,1400,109933,0
DEQ,1018746546000465,24,1400,103816,1
DEQ,1018746546003086,24,1400,93901,0
DEQ,1018746546099226,24,1400,91951,4
DEQ,1018746546100055,24,1400,80189,3
DEQ,1018746546183052,24,1400,160753,4
DEQ,1018746546185625,24,1400,159968,3
DEQ,1018746546262765,24,1400,235171,2
DEQ,1018746546265355,24,1400,160657,1
DEQ,1018746546347068,24,1400,238420,0
DEQ,1018746551970399,24,1400,87649,2
DEQ,1018746551972996,24,1400,76042,1
DEQ,1018746552065619,24,1400,166650,0
DEQ,1018746562289700,24,1400,98936,0
DEQ,1018746567973369,24,1400,90012,2
DEQ,1018746567975984,24,1400,76765,1
DEQ,1018746568064079,24,1400,162281,0
DEQ,1018746573982002,24,1400,91427,2
DEQ,1018746573984631,24,1400,80122,1
DEQ,1018746574076962,24,1400,170298,3
DEQ,1018746574077803,24,1400,89120,2
DEQ,1018746574138684,24,1400,136450,1
DEQ,1018746574145569,24,1400,141185,0
DEQ,1018746579983789,24,1400,102003,1
DEQ,1018746579986384,24,1400,92287,0
DEQ,1018746585967194,24,1400,99626,3
DEQ,1018746585973129,24,1400,96043,2
DEQ,1018746585974611,24,1400,90886,1
DEQ,1018746586070637,24,1400,184710,0
DEQ,1018746591976265,24,1400,97463,0
DEQ,1018746601857193,24,1400,98314,1
DEQ,1018746601859800,24,1400,92018,0
DEQ,1018746605987370,24,1400,95318,3
DEQ,1018746605989995,24,1400,90003,2
DEQ,1018746606076602,24,1400,168116,3
DEQ,1018746606077408,24,1400,166461,2
DEQ,1018746606203840,24,1400,209175,3
DEQ,1018746606206449,24,1400,208008,2
DEQ,1018746606290485,24,1400,208529,1
DEQ,1018746606293101,24,1400,200139,0
DEQ,1018746611932475,24,1400,44398,0
DEQ,1018746631868678,24,1400,110233,1
DEQ,1018746631871277,24,1400,103729,0
DEQ,1018746636003704,24,1400,102392,3
DEQ,1018746636006355,24,1400,97143,2
DEQ,1018746636023392,24,1400,108531,3
DEQ,1018746636105025,24,1400,187849,4
DEQ,1018746636105878,24,1400,90662,3
DEQ,1018746636207868,24,1400,188896,4
DEQ,1018746636210513,24,1400,185584,3
DEQ,1018746636295521,24,1400,268584,2
DEQ,1018746636375480,24,1400,264545,1
DEQ,1018746636456277,24,1400,341452,0
DEQ,1018746641926598,24,1400,43624,2
DEQ,1018746641965261,24,1400,73545,1
DEQ,1018746642010537,24,1400,113949,0
DEQ,1018746647999924,24,1400,111626,2
DEQ,1018746648002536,24,1400,105459,1
DEQ,1018746648094104,24,1400,191485,0
DEQ,1018746653981025,24,1400,89620,2
DEQ,1018746653983687,24,1400,84895,1
DEQ,1018746654084164,24,1400,179850,0
DEQ,1018746659975849,24,1400,99387,1
DEQ,1018746660057355,24,1400,172050,0
DEQ,1018746665980846,24,1400,94478,3
DEQ,1018746665983460,24,1400,87384,2
DEQ,1018746666083328,24,1400,181947,2
DEQ,1018746666084217,24,1400,180427,1
DEQ,1018746666101167,24,1400,113456,1
DEQ,1018746666189737,24,1400,101188,0
DEQ,1018746671971411,24,1400,89233,2
DEQ,1018746671973993,24,1400,77222,1
DEQ,1018746672066722,24,1400,167934,1
DEQ,1018746672067644,24,1400,89545,0
DEQ,1018746677965844,24,1400,83664,2
DEQ,1018746677968520,24,1400,77318,1
DEQ,1018746678058950,24,1400,163081,0
DEQ,1018746691853109,24,1400,99809,1
DEQ,1018746691855758,24,1400,92698,0
DEQ,1018746696005360,24,1400,110909,3
DEQ,1018746696007857,24,1400,104509,2
DEQ,1018746696010147,24,1400,101584,1
DEQ,1018746696050365,24,1400,139734,3
DEQ,1018746696139880,24,1400,126449,2
DEQ,1018746696143069,24,1400,122585,1
DEQ,1018746696238014,24,1400,215344,1
DEQ,1018746696240689,24,1400,94338,0
DEQ,1018746701920270,24,1400,43629,2
DEQ,1018746701959567,24,1400,74267,1
DEQ,1018746702005535,24,1400,116410,0
DEQ,1018746709852169,24,1400,102368,1
DEQ,1018746709937474,24,1400,178150,0
DEQ,1018746713967870,24,1400,99703,3
DEQ,1018746713970918,24,1400,95057,2
DEQ,1018746714056020,24,1400,173999,2
DEQ,1018746714056994,24,1400,172783,1
DEQ,1018746714148202,24,1400,172371,0
DEQ,1018746719921532,24,1400,44685,1
DEQ,1018746720010275,24,1400,123643,0
DEQ,1018746725975540,24,1400,96812,3
DEQ,1018746725981629,24,1400,93335,2
DEQ,1018746725983232,24,1400,89656,1
DEQ,1018746726108291,24,1400,212535,0
DEQ,1018746731974771,24,1400,100209,1
DEQ,1018746732067618,24,1400,183305,0
DEQ,1018746737991872,24,1400,105019,4
DEQ,1018746737994538,24,1400,98410,3
DEQ,1018746738093841,24,1400,192253,2
DEQ,1018746738094723,24,1400,188355,1
DEQ,1018746738095109,24,1400,186504,0
DEQ,1018746738199715,24,1400,99665,0
DEQ,1018746743976698,24,1400,97220,1
DEQ,1018746743979313,24,1400,90231,0
DEQ,1018746749975147,24,1400,99745,1
DEQ,1018746750069220,24,1400,184602,0
DEQ,1018746755969854,24,1400,90895,3
DEQ,1018746755972450,24,1400,84063,2
DEQ,1018746755984046,24,1400,90689,1
DEQ,1018746756081500,24,1400,186027,0
DEQ,1018746761978664,24,1400,92902,3
DEQ,1018746761981322,24,1400,86279,2
DEQ,1018746762062759,24,1400,162705,2
DEQ,1018746762063550,24,1400,161332,1
DEQ,1018746762128938,24,1400,143605,0
DEQ,1018746767974939,24,1400,94178,2
DEQ,1018746767978177,24,1400,88162,1
DEQ,1018746768067449,24,1400,172208,0
DEQ,1018746773970303,24,1400,88954,2
DEQ,1018746773972907,24,1400,81726,1
DEQ,1018746774061662,24,1400,165114,0
DEQ,1018746779977370,24,1400,100600,2
DEQ,1018746779983319,24,1400,97566,1
DEQ,1018746779984844,24,1400,94551,0
DEQ,1018746785970693,24,1400,87698,3
DEQ,1018746785973322,24,1400,81865,2
DEQ,1018746786102658,24,1400,205660,1
DEQ,1018746786103551,24,1400,204372,0
DEQ,1018746791978204,24,1400,91538,3
DEQ,1018746791980848,24,1400,85348,2
DEQ,1018746792094280,24,1400,192942,2
DEQ,1018746792095141,24,1400,191725,1
DEQ,1018746792095732,24,1400,110506,0
DEQ,1018746797977249,24,1400,100659,0
DEQ,1018746803971767,24,1400,89818,2
DEQ,1018746803974397,24,1400,83782,1
DEQ,1018746804064199,24,1400,168111,0
STATS,1018746804078498,0,0,555,555,0,0,0
DEQ,1018746809982936,24,1400,104150,1
DEQ,1018746809985489,24,1400,97262,0
DEQ,1018746815976775,24,1400,92877,3
DEQ,1018746815979377,24,1400,85941,2
DEQ,1018746816065226,24,1400,166758,3
DEQ,1018746816066042,24,1400,165509,2
DEQ,1018746816133245,24,1400,149186,1
DEQ,1018746816135860,24,1400,147954,0
DEQ,1018746821981470,24,1400,96382,1
DEQ,1018746821984075,24,1400,89485,0
DEQ,1018746827973630,24,1400,90652,2
DEQ,1018746827976238,24,1400,84020,1
DEQ,1018746828085915,24,1400,189869,1
DEQ,1018746828086818,24,1400,106382,0
DEQ,1018746833970005,24,1400,88279,3
DEQ,1018746833972653,24,1400,82652,2
DEQ,1018746833984237,24,1400,88747,1
DEQ,1018746834081616,24,1400,184021,0
DEQ,1018746839975615,24,1400,95950,2
DEQ,1018746839978238,24,1400,88984,1
DEQ,1018746840065187,24,1400,170638,0
DEQ,1018746845900986,24,1400,117253,3
DEQ,1018746846004422,24,1400,213795,2
DEQ,1018746846006523,24,1400,196319,1
DEQ,1018746846123614,24,1400,311246,0
DEQ,1018746851887469,24,1400,63565,2
DEQ,1018746851928788,24,1400,95596,1
DEQ,1018746851975982,24,1400,138619,0
DEQ,1018746857987812,24,1400,99903,3
DEQ,1018746857990455,24,1400,93634,2
DEQ,1018746858095898,24,1400,192156,1
DEQ,1018746858096808,24,1400,190839,0
DEQ,1018746863984486,24,1400,98234,3
DEQ,1018746863987150,24,1400,91663,2
DEQ,1018746864079272,24,1400,177803,1
DEQ,1018746864080126,24,1400,176312,0
DEQ,1018746869978667,24,1400,96803,1
DEQ,1018746869981344,24,1400,91578,0
DEQ,1018746875981242,24,1400,96264,3
DEQ,1018746875983885,24,1400,89700,2
DEQ,1018746876075058,24,1400,175277,1
DEQ,1018746876075948,24,1400,173919,0
DEQ,1018746881979255,24,1400,94392,3
DEQ,1018746881981895,24,1400,89140,2
DEQ,1018746882075178,24,1400,176910,1
DEQ,1018746882076028,24,1400,175473,0
DEQ,1018746887991164,24,1400,96770,2
