# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,948842103160223,24,1400,96130,1
DEQ,948842103162858,24,1400,92204,0
DEQ,948842112308899,24,1400,92914,3
DEQ,948842112312224,24,1400,87053,2
DEQ,948842112410727,24,1400,179918,3
DEQ,948842112481725,24,1400,248785,2
DEQ,948842112571435,24,1400,255339,1
DEQ,948842112574041,24,1400,254077,0
DEQ,948842117162699,24,1400,94504,2
DEQ,948842117165323,24,1400,88175,1
DEQ,948842117190270,24,1400,108060,3
DEQ,948842117298111,24,1400,128547,4
DEQ,948842117300821,24,1400,123327,3
DEQ,948842117305880,24,1400,126059,2
DEQ,948842117434082,24,1400,241935,2
DEQ,948842117436768,24,1400,242310,1
DEQ,948842117448533,24,1400,139074,0
DEQ,948842123156619,24,1400,103897,1
DEQ,948842123159222,24,1400,97404,0
DEQ,948842129184196,24,1400,114579,3
DEQ,948842129187034,24,1400,109430,2
DEQ,948842129213714,24,1400,129753,3
DEQ,948842129306773,24,1400,220221,2
DEQ,948842129307635,24,1400,114749,1
DEQ,948842129400837,24,1400,191645,0
DEQ,948842135197555,24,1400,130310,2
DEQ,948842135200592,24,1400,119790,1
DEQ,948842135201315,24,1400,117792,0
DEQ,948842141182305,24,1400,115803,3
DEQ,948842141185083,24,1400,110876,2
DEQ,948842141197746,24,1400,117049,1
DEQ,948842141305677,24,1400,222460,0
DEQ,948842147186064,24,1400,119595,3
DEQ,948842147189066,24,1400,114259,2
DEQ,948842147189594,24,1400,107700,1
DEQ,948842147208025,24,1400,123339,1
DEQ,948842147307342,24,1400,112910,0
DEQ,948842153189507,24,1400,125492,1
DEQ,948842153192508,24,1400,119772,0
DEQ,948842162352019,24,1400,100790,3
DEQ,948842162354839,24,1400,95531,2
DEQ,948842162380921,24,1400,114898,3
DEQ,948842162473374,24,1400,204904,2
DEQ,948842162474259,24,1400,113630,1
DEQ,948842162565708,24,1400,199483,0
DEQ,948842167004784,24,1400,52600,3
DEQ,948842167076646,24,1400,115600,2
DEQ,948842167117029,24,1400,150443,1
DEQ,948842167167771,24,1400,199098,0
DEQ,948842173183155,24,1400,120819,2
DEQ,948842173185785,24,1400,114482,1
DEQ,948842173277397,24,1400,201145,0
DEQ,948842185855704,24,1400,102611,3
DEQ,948842185880135,24,1400,118020,4
DEQ,948842185996531,24,1400,228509,3
DEQ,948842185999174,24,1400,229012,2
DEQ,948842186096932,24,1400,234538,4
DEQ,948842186099601,24,1400,227615,3
DEQ,948842186183763,24,1400,180318,4
DEQ,948842186263146,24,1400,252161,3
DEQ,948842186354764,24,1400,341796,2
DEQ,948842186423672,24,1400,319306,1
DEQ,948842186494646,24,1400,381662,0
DEQ,948842191143922,24,1400,83419,0
DEQ,948842202339519,24,1400,90008,3
DEQ,948842202342122,24,1400,83606,2
DEQ,948842202434966,24,1400,170739,1
DEQ,948842202435794,24,1400,169319,0
DEQ,948842207162960,24,1400,96540,3
DEQ,948842207165586,24,1400,89900,2
DEQ,948842207249951,24,1400,169334,1
DEQ,948842207250806,24,1400,167978,0
DEQ,948842213170479,24,1400,101640,3
DEQ,948842213173043,24,1400,97755,2
DEQ,948842213197716,24,1400,116710,3
DEQ,948842213303573,24,1400,220385,2
DEQ,948842213304459,24,1400,126504,1
DEQ,948842213305878,24,1400,112628,0
DEQ,948842219167747,24,1400,100219,3
DEQ,948842219170308,24,1400,94043,2
DEQ,948842219270257,24,1400,188099,3
DEQ,948842219271104,24,1400,186866,2
DEQ,948842219271725,24,1400,96646,1
DEQ,948842219355596,24,1400,176620,0
DEQ,948842225168156,24,1400,100572,3
DEQ,948842225170776,24,1400,93966,2
DEQ,948842225175789,24,1400,93570,1
DEQ,948842225262027,24,1400,177656,2
DEQ,948842225267380,24,1400,87698,1
DEQ,948842225403756,24,1400,220085,0
DEQ,948842231172876,24,1400,117042,0
DEQ,948842237170241,24,1400,103419,3
DEQ,948842237172869,24,1400,97670,2
DEQ,948842237262463,24,1400,180469,1
DEQ,948842237263320,24,1400,178482,0
DEQ,948842243187831,24,1400,123122,3
DEQ,948842243190590,24,1400,117775,2
DEQ,948842243191134,24,1400,112585,1
DEQ,948842243278220,24,1400,197255,0
DEQ,948842249156403,24,1400,94667,1
DEQ,948842249159023,24,1400,88383,0
DEQ,948842255170276,24,1400,102248,3
DEQ,948842255172895,24,1400,96311,2
DEQ,948842255197754,24,1400,115994,3
DEQ,948842255307634,24,1400,223669,4
DEQ,948842255310147,24,1400,132434,3
DEQ,948842255310660,24,1400,128532,2
DEQ,948842255380025,24,1400,179863,1
DEQ,948842255383395,24,1400,180935,0
